SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Label
147.32.84.59,220.136.82.76,udp,22614,14508,INT,0,,,,2,,2011/08/18 15:39:36.035031,2011/08/18 15:39:36.035031,126,,0.000000,0.000000,0.000000,1,0,73,0,31,0,0.000000,1,73,31,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
194.108.204.22,147.32.84.138,tcp,42641,8080,FIN,0,0,501,501,13,1,2011/08/18 15:39:36.039428,2011/08/18 15:42:20.095072,51,63,0.000000,0.000000,0.000000,187,112,82710,45982,70368,38590,164.055649,299,128692,108958,1.816457,1.133762,0.676608,flow=Background
147.32.84.118,78.81.36.248,tcp,1901,6881,RST,0,0,17061,64661,2,13,2011/08/18 15:39:36.044080,2011/08/18 15:39:36.285081,126,115,0.059974,0.059586,0.000388,6,5,572,509,228,219,0.241001,11,1081,447,41.493603,27.610277,22.048893,flow=Background-TCP-Established
129.59.223.224,147.32.84.229,udp,54839,13363,CON,0,0,,,22,1,2011/08/18 15:39:36.046658,2011/08/18 15:39:36.047326,106,127,0.000000,0.000000,0.000000,1,1,78,60,36,18,0.000668,2,138,54,1497.005981,0.000000,0.000000,flow=Background-UDP-Established
193.84.86.2,147.32.84.229,tcp,3061,13363,CON,0,0,64761,65433,16,1,2011/08/18 15:39:36.049390,2011/08/18 15:55:43.328359,112,127,0.000000,0.000000,0.000000,100,102,11840,8997,6112,3253,967.278992,202,20837,9365,0.207799,0.102363,0.104417,flow=Background
147.32.84.229,87.17.100.112,udp,13363,8181,INT,0,,,,1,,2011/08/18 15:39:36.051026,2011/08/18 15:51:40.968753,127,,0.000000,0.000000,0.000000,4,0,688,0,520,0,724.917725,4,688,520,0.004138,0.004138,0.000000,flow=Background-UDP-Attempt
95.102.214.136,147.32.85.26,tcp,3116,62860,CON,0,0,64855,64440,10,1,2011/08/18 15:39:36.061029,2011/08/18 15:55:44.923521,118,127,0.000000,0.000000,0.000000,1512,794,1143284,48416,1061252,1088,968.862488,2306,1191700,1062340,2.379079,1.559561,0.818488,flow=Background
71.199.228.193,147.32.86.116,udp,29881,19083,CON,0,0,,,20,1,2011/08/18 15:39:36.066666,2011/08/18 15:39:36.067556,108,127,0.000000,0.000000,0.000000,1,1,73,61,31,19,0.000890,2,134,50,1123.595459,0.000000,0.000000,flow=Background-UDP-Established
24.7.13.127,147.32.84.229,udp,54942,13363,CON,0,0,,,22,1,2011/08/18 15:39:36.071035,2011/08/18 15:39:36.071852,106,127,0.000000,0.000000,0.000000,1,1,77,60,35,18,0.000817,2,137,53,1223.990234,0.000000,0.000000,flow=Background-UDP-Established
93.116.172.31,147.32.84.229,udp,36120,13363,CON,0,0,,,13,1,2011/08/18 15:39:36.081546,2011/08/18 15:42:14.094584,115,127,0.000000,0.000000,0.000000,8,8,1464,496,1128,160,158.013031,16,1960,1288,0.094929,0.044300,0.044300,flow=Background-UDP-Established
147.32.84.118,136.199.51.231,tcp,60562,17013,CON,0,0,16266,256,2,15,2011/08/18 15:39:36.087837,2011/08/18 15:55:15.807660,126,113,0.000000,0.000000,0.000000,41,33,4944,2832,2616,966,939.719849,74,7776,3582,0.077683,0.042576,0.034054,flow=Background
84.42.157.102,147.32.86.254,udp,11300,161,CON,0,0,,,10,1,2011/08/18 15:39:36.096841,2011/08/18 15:39:36.099295,118,63,0.000000,0.000000,0.000000,1,1,120,123,78,81,0.002454,2,243,159,407.497955,0.000000,0.000000,flow=Background-UDP-Established
189.60.176.43,147.32.84.229,udp,21066,13363,CON,0,0,,,14,1,2011/08/18 15:39:36.108606,2011/08/18 15:39:36.109302,114,127,0.000000,0.000000,0.000000,1,1,83,60,41,18,0.000696,2,143,59,1436.781616,0.000000,0.000000,flow=Background-UDP-Established
147.32.84.229,81.10.218.18,udp,13363,46351,CON,0,0,,,1,13,2011/08/18 15:39:36.109479,2011/08/18 15:55:14.120163,127,115,0.000000,0.000000,0.000000,16,17,2827,3187,2155,2473,938.010681,33,6014,4628,0.034115,0.015992,0.017058,flow=Background-UDP-Established
147.32.84.229,83.179.17.53,udp,13363,8973,CON,0,0,,,1,19,2011/08/18 15:39:36.109540,2011/08/18 15:39:36.151257,127,109,0.000000,0.000000,0.000000,1,3,60,2963,17,2837,0.041717,4,3023,2854,71.913132,0.000000,34482.757812,flow=Background-UDP-Established
147.32.84.229,2.202.113.1,tcp,13363,58303,CON,0,0,64991,34028,1,14,2011/08/18 15:39:36.109550,2011/08/18 15:50:45.884926,127,50,0.000000,0.000000,0.000000,17,20,1585,1804,463,484,669.775391,37,3389,947,0.053749,0.023891,0.028371,flow=Background
147.32.84.59,92.113.188.34,udp,63550,38310,INT,0,,,,2,,2011/08/18 15:39:36.112708,2011/08/18 15:39:36.112708,126,,0.000000,0.000000,0.000000,1,0,145,0,103,0,0.000000,1,145,103,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
147.32.86.116,92.249.114.248,udp,19083,33087,CON,0,0,,,1,14,2011/08/18 15:39:36.133456,2011/08/18 15:39:36.162458,127,114,0.000000,0.000000,0.000000,1,1,478,60,436,17,0.029002,2,538,453,34.480381,0.000000,0.000000,flow=Background-UDP-Established
147.32.86.116,46.109.169.73,udp,19083,23896,CON,0,0,,,1,10,2011/08/18 15:39:36.133562,2011/08/18 15:39:36.186434,127,118,0.000000,0.000000,0.000000,1,1,478,60,436,17,0.052872,2,538,453,18.913603,0.000000,0.000000,flow=Background-UDP-Established
147.32.84.59,205.188.10.185,tcp,48296,443,CON,0,0,63920,16384,2,23,2011/08/18 15:39:36.141606,2011/08/18 15:55:36.282484,62,105,0.000000,0.000000,0.000000,33,33,1980,2816,168,866,960.140869,66,4796,1034,0.067698,0.033332,0.033333,flow=Background-Established-cmpgw-CVUT
205.188.11.22,147.32.84.59,tcp,443,50199,CON,0,0,16384,64193,23,2,2011/08/18 15:39:36.151261,2011/08/18 15:55:05.266531,105,62,0.000000,0.000000,0.000000,55,48,7981,3453,4855,729,929.115295,103,11434,5584,0.109782,0.058120,0.050603,flow=Background-Established-cmpgw-CVUT
62.160.172.94,147.32.84.229,udp,26990,13363,CON,0,0,,,21,1,2011/08/18 15:39:36.164288,2011/08/18 15:39:36.183882,107,127,0.000000,0.000000,0.000000,1,1,181,62,139,20,0.019594,2,243,159,51.036030,0.000000,0.000000,flow=Background-UDP-Established
85.136.173.202,147.32.86.116,udp,33000,19083,CON,0,0,,,14,1,2011/08/18 15:39:36.170692,2011/08/18 15:39:36.171619,114,127,0.000000,0.000000,0.000000,1,1,73,61,31,19,0.000927,2,134,50,1078.748657,0.000000,0.000000,flow=Background-UDP-Established
147.32.85.8,62.44.1.24,tcp,48603,80,CON,0,0,63151,65160,1,9,2011/08/18 15:39:36.171892,2011/08/18 15:55:41.492678,63,119,0.000000,0.000000,0.000000,777,391,267761,83443,216479,57637,965.320801,1168,351204,274116,1.208925,0.803878,0.404011,flow=Background
46.127.67.65,147.32.84.229,udp,25723,13363,CON,0,0,,,13,1,2011/08/18 15:39:36.172201,2011/08/18 15:39:36.183982,51,127,0.000000,0.000000,0.000000,1,1,77,60,35,18,0.011781,2,137,53,84.882439,0.000000,0.000000,flow=Background-UDP-Established
147.32.85.124,74.125.39.125,tcp,61140,5222,CON,0,0,24732,1002,2,15,2011/08/18 15:39:36.179968,2011/08/18 15:55:34.725597,126,49,0.000000,0.000000,0.000000,47,77,6012,33474,3372,29136,958.545654,124,39486,32508,0.128319,0.047990,0.079288,flow=Background
85.13.72.246,147.32.87.2,udp,123,123,CON,0,0,,,11,0,2011/08/18 15:39:36.180387,2011/08/18 15:54:46.181658,53,128,0.000000,0.000000,0.000000,15,15,1350,1350,720,720,910.001282,30,2700,1440,0.031868,0.015385,0.015385,flow=Background-UDP-NTP-Established-1
147.32.84.138,147.32.80.9,udp,52069,53,CON,0,0,,,1,1,2011/08/18 15:39:36.181788,2011/08/18 15:39:36.182033,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000245,2,214,130,4081.632568,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.85.124,67.221.174.61,tcp,60942,443,CON,0,0,16358,18612,2,17,2011/08/18 15:39:36.182903,2011/08/18 15:55:34.903496,126,47,0.000000,0.000000,0.000000,22,22,1320,1320,22,0,958.720581,44,2640,22,0.044851,0.021908,0.021908,flow=Background
147.32.84.138,147.32.80.9,udp,44621,53,CON,0,0,,,1,1,2011/08/18 15:39:36.182974,2011/08/18 15:39:36.183129,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000155,2,214,130,6451.612793,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
88.69.156.129,147.32.86.116,udp,61748,19083,CON,0,0,,,15,1,2011/08/18 15:39:36.183962,2011/08/18 15:39:36.184767,113,127,0.000000,0.000000,0.000000,1,1,75,61,33,19,0.000805,2,136,52,1242.235962,0.000000,0.000000,flow=Background-UDP-Established
46.211.207.79,147.32.86.116,udp,27843,19083,CON,0,0,,,13,1,2011/08/18 15:39:36.185288,2011/08/18 15:39:36.185961,115,127,0.000000,0.000000,0.000000,1,1,76,61,34,19,0.000673,2,137,53,1485.884155,0.000000,0.000000,flow=Background-UDP-Established
147.32.5.92,147.32.85.5,tcp,42891,42180,CON,0,0,16528,125,5,1,2011/08/18 15:39:36.188615,2011/08/18 15:55:33.455500,123,63,0.000000,0.000000,0.000000,27,30,2158,2520,376,540,957.266907,57,4678,916,0.058500,0.027161,0.030295,flow=Background
147.32.84.138,147.32.80.9,udp,57560,53,CON,0,0,,,1,1,2011/08/18 15:39:36.190274,2011/08/18 15:39:36.190571,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000297,2,214,130,3367.003418,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,34530,53,CON,0,0,,,1,1,2011/08/18 15:39:36.190281,2011/08/18 15:39:36.190585,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000304,2,214,130,3289.473877,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,51542,53,CON,0,0,,,1,1,2011/08/18 15:39:36.197821,2011/08/18 15:39:36.198125,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000304,2,214,130,3289.473877,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,49057,53,CON,0,0,,,1,1,2011/08/18 15:39:36.197895,2011/08/18 15:39:36.198193,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000298,2,214,130,3355.704590,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,51425,53,CON,0,0,,,1,1,2011/08/18 15:39:36.202870,2011/08/18 15:39:36.203125,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000255,2,214,130,3921.568848,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,45698,53,CON,0,0,,,1,1,2011/08/18 15:39:36.202978,2011/08/18 15:39:36.203133,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000155,2,214,130,6451.612793,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
117.103.161.91,147.32.84.229,udp,29970,13363,CON,0,0,,,23,1,2011/08/18 15:39:36.205976,2011/08/18 15:55:16.190953,105,127,0.000000,0.000000,0.000000,16,17,2883,3148,2211,2434,939.984985,33,6031,4645,0.034043,0.015958,0.017022,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,55578,53,CON,0,0,,,1,1,2011/08/18 15:39:36.208059,2011/08/18 15:39:36.208240,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000181,2,214,130,5524.861816,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,53766,53,CON,0,0,,,1,1,2011/08/18 15:39:36.208067,2011/08/18 15:39:36.208290,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000223,2,214,130,4484.305176,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,54663,53,CON,0,0,,,1,1,2011/08/18 15:39:36.213105,2011/08/18 15:39:36.213359,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000254,2,214,130,3937.007568,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,59351,53,CON,0,0,,,1,1,2011/08/18 15:39:36.213140,2011/08/18 15:39:36.213415,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000275,2,214,130,3636.363770,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,33843,53,CON,0,0,,,1,1,2011/08/18 15:39:36.218210,2011/08/18 15:39:36.218499,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000289,2,214,130,3460.207764,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,44920,53,CON,0,0,,,1,1,2011/08/18 15:39:36.218218,2011/08/18 15:39:36.218506,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000288,2,214,130,3472.222168,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.229,24.56.226.167,tcp,13363,54031,CON,0,,65535,,1,,2011/08/18 15:39:36.236587,2011/08/18 15:39:47.392727,127,,0.000000,0.000000,0.000000,2,0,156,0,24,0,11.156140,2,156,24,0.089637,0.089637,0.000000,flow=Background
213.86.111.10,147.32.84.229,tcp,53767,443,CON,0,0,63797,64716,11,1,2011/08/18 15:39:36.239007,2011/08/18 15:55:30.110088,117,127,0.000000,0.000000,0.000000,258,236,25969,18944,8941,3368,953.871094,494,44913,12309,0.516841,0.269428,0.246487,flow=Background
147.32.86.116,75.186.38.95,udp,19083,16966,CON,0,0,,,1,18,2011/08/18 15:39:36.259072,2011/08/18 15:39:36.420406,127,110,0.000000,0.000000,0.000000,1,1,478,60,436,17,0.161334,2,538,453,6.198322,0.000000,0.000000,flow=Background-UDP-Established
147.32.86.116,50.48.127.54,udp,19083,25037,CON,0,0,,,1,19,2011/08/18 15:39:36.259211,2011/08/18 15:39:36.410216,127,109,0.000000,0.000000,0.000000,1,1,478,60,436,17,0.151005,2,538,453,6.622297,0.000000,0.000000,flow=Background-UDP-Established
147.32.86.116,69.113.220.192,udp,19083,18771,CON,0,0,,,1,18,2011/08/18 15:39:36.259318,2011/08/18 15:55:11.911297,127,110,0.000000,0.000000,0.000000,18,18,2738,2828,1982,2072,935.651978,36,5566,4054,0.037407,0.018169,0.018172,flow=Background-UDP-Established
147.32.86.116,114.36.221.42,udp,19083,41470,CON,0,0,,,1,23,2011/08/18 15:39:36.259375,2011/08/18 15:39:36.627594,127,105,0.000000,0.000000,0.000000,1,3,60,2929,17,2803,0.368219,4,2989,2820,8.147326,0.000000,729.394592,flow=Background-UDP-Established
147.32.86.116,128.39.228.144,tcp,19083,50539,CON,0,0,258,260,1,17,2011/08/18 15:39:36.259553,2011/08/18 15:54:47.581190,127,111,0.000000,0.000000,0.000000,28,19,2155,1738,564,666,911.321655,47,3893,1230,0.050476,0.029627,0.019757,flow=Background
66.190.145.237,147.32.84.229,udp,1314,13363,CON,0,0,,,16,1,2011/08/18 15:39:36.268311,2011/08/18 15:39:36.269089,48,127,0.000000,0.000000,0.000000,1,1,72,60,30,18,0.000778,2,132,48,1285.347046,0.000000,0.000000,flow=Background-UDP-Established
24.69.182.7,147.32.84.229,udp,53040,13363,CON,0,0,,,14,1,2011/08/18 15:39:36.275080,2011/08/18 15:39:49.542154,114,127,0.000000,0.000000,0.000000,2,2,274,136,190,45,13.267074,4,410,235,0.226124,0.076438,0.075377,flow=Background-UDP-Established
147.32.84.229,212.71.191.58,tcp,13363,4588,CON,0,0,64117,65523,1,13,2011/08/18 15:39:36.275814,2011/08/18 15:55:23.303366,127,115,0.000000,0.000000,0.000000,77,75,7518,10137,3172,5843,947.027527,152,17655,9015,0.159446,0.080264,0.078154,flow=Background
93.147.65.204,147.32.86.116,udp,15430,19083,CON,0,0,,,23,1,2011/08/18 15:39:36.279286,2011/08/18 15:39:36.280242,105,127,0.000000,0.000000,0.000000,1,1,81,61,39,19,0.000956,2,142,58,1046.025146,0.000000,0.000000,flow=Background-UDP-Established
147.32.84.59,95.84.139.164,udp,63550,61827,CON,0,0,,,2,16,2011/08/18 15:39:36.297109,2011/08/18 15:39:36.353633,126,112,0.000000,0.000000,0.000000,1,1,145,329,103,287,0.056524,2,474,390,17.691599,0.000000,0.000000,flow=Background-Established-cmpgw-CVUT
147.32.84.59,78.101.83.80,udp,63550,18447,CON,0,0,,,2,13,2011/08/18 15:39:36.297250,2011/08/18 15:39:36.586691,126,51,0.000000,0.000000,0.000000,1,1,145,319,103,277,0.289441,2,464,380,3.454936,0.000000,0.000000,flow=Background-Established-cmpgw-CVUT
147.32.84.59,85.60.37.205,udp,63550,22159,INT,0,,,,2,,2011/08/18 15:39:36.297345,2011/08/18 15:39:36.297345,126,,0.000000,0.000000,0.000000,1,0,145,0,103,0,0.000000,1,145,103,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
95.56.193.130,147.32.84.229,tcp,1082,13363,CON,0,0,62440,64517,15,1,2011/08/18 15:39:36.315662,2011/08/18 15:55:36.200180,113,127,0.000000,0.000000,0.000000,33,28,3387,1996,1479,375,959.884521,61,5383,1854,0.062508,0.033337,0.028141,flow=Background
147.32.87.249,147.32.87.13,icmp,0x0000,0x0002,RED,,0,,,,1,2011/08/18 15:39:36.317297,2011/08/18 15:39:36.317711,,127,0.000000,0.000000,0.000000,0,2,0,148,0,80,0.000414,2,148,80,2415.458984,0.000000,2415.458984,flow=Background
147.32.86.116,24.127.233.123,udp,19083,42460,CON,0,0,,,1,18,2011/08/18 15:39:36.326965,2011/08/18 15:39:36.479341,127,46,0.000000,0.000000,0.000000,1,1,478,60,436,17,0.152376,2,538,453,6.562714,0.000000,0.000000,flow=Background-UDP-Established
147.32.86.116,68.248.193.248,udp,19083,38125,CON,0,0,,,1,17,2011/08/18 15:39:36.327059,2011/08/18 15:39:36.478544,127,111,0.000000,0.000000,0.000000,1,1,478,60,436,17,0.151485,2,538,453,6.601314,0.000000,0.000000,flow=Background-UDP-Established
87.4.175.87,147.32.84.229,udp,50237,13363,CON,0,0,,,19,1,2011/08/18 15:39:36.342045,2011/08/18 15:49:48.786145,109,127,0.000000,0.000000,0.000000,2,2,356,179,272,95,612.444092,4,535,367,0.004898,0.001633,0.001635,flow=Background-UDP-Established
147.32.84.229,151.95.77.217,tcp,13363,49226,CON,0,0,65509,4351,1,16,2011/08/18 15:39:36.342678,2011/08/18 15:53:54.170716,127,112,0.000000,0.000000,0.000000,34,35,2539,4096,598,2066,857.828064,69,6635,2664,0.079270,0.038469,0.039657,flow=Background
66.249.66.41,147.32.84.2,tcp,55773,80,FIN,0,0,108,0,12,1,2011/08/18 15:39:36.344476,2011/08/18 15:39:36.363703,52,63,0.000000,0.000000,0.000000,2,1,132,66,0,0,0.019227,3,198,0,104.020386,52.010193,0.000000,flow=Background
147.32.84.59,95.102.205.197,udp,61615,6394,CON,0,0,,,2,10,2011/08/18 15:39:36.361887,2011/08/18 15:41:38.563840,62,118,0.000000,0.000000,0.000000,67,36,6279,3872,3345,2270,122.201950,103,10151,5615,0.834684,0.540090,0.688308,flow=Background-Established-cmpgw-CVUT
147.32.85.74,147.32.203.229,tcp,1423,2971,CON,0,0,65392,65416,1,5,2011/08/18 15:39:36.367455,2011/08/18 15:55:43.666782,63,123,0.000000,0.000000,0.000000,644,322,75026,45402,38318,28014,967.299316,966,120428,66332,0.997623,0.664737,0.331852,flow=Background
147.32.84.59,188.26.23.139,udp,22602,63827,CON,0,0,,,2,10,2011/08/18 15:39:36.367765,2011/08/18 15:39:36.447034,126,118,0.000000,0.000000,0.000000,1,1,145,329,103,287,0.079269,2,474,390,12.615273,0.000000,0.000000,flow=Background-Established-cmpgw-CVUT
147.32.84.59,85.168.252.55,udp,22602,33096,CON,0,0,,,2,18,2011/08/18 15:39:36.367779,2011/08/18 15:39:36.422045,126,110,0.000000,0.000000,0.000000,1,1,145,329,103,287,0.054266,2,474,390,18.427746,0.000000,0.000000,flow=Background-Established-cmpgw-CVUT
147.32.84.59,84.249.233.241,udp,22602,30629,INT,0,,,,2,,2011/08/18 15:39:36.367783,2011/08/18 15:39:36.367783,126,,0.000000,0.000000,0.000000,1,0,145,0,103,0,0.000000,1,145,103,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
147.32.84.59,78.149.196.26,udp,22602,25480,CON,0,0,,,2,15,2011/08/18 15:39:36.367787,2011/08/18 15:39:36.419340,126,113,0.000000,0.000000,0.000000,1,1,145,319,103,277,0.051553,2,464,380,19.397512,0.000000,0.000000,flow=Background-Established-cmpgw-CVUT
147.32.84.59,178.205.2.102,udp,22602,40666,INT,0,,,,2,,2011/08/18 15:39:36.367834,2011/08/18 15:39:36.367834,126,,0.000000,0.000000,0.000000,1,0,145,0,103,0,0.000000,1,145,103,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
205.188.10.230,147.32.84.59,tcp,5190,52868,CON,0,0,16384,64244,23,2,2011/08/18 15:39:36.380083,2011/08/18 15:55:45.769550,105,126,0.000000,0.000000,0.000000,18,18,1586,1144,518,160,969.389465,36,2730,678,0.036105,0.017537,0.017543,flow=Background-Established-cmpgw-CVUT
74.64.84.102,147.32.86.116,udp,58656,19083,CON,0,0,,,19,1,2011/08/18 15:39:36.389296,2011/08/18 15:39:36.390219,109,127,0.000000,0.000000,0.000000,1,1,74,61,32,19,0.000923,2,135,51,1083.423584,0.000000,0.000000,flow=Background-UDP-Established
147.32.84.229,95.24.141.67,udp,13363,49345,CON,0,0,,,1,15,2011/08/18 15:39:36.417044,2011/08/18 15:39:36.462864,127,113,0.000000,0.000000,0.000000,1,1,73,60,31,18,0.045820,2,133,49,21.824530,0.000000,0.000000,flow=Background-UDP-Established
126.111.198.190,147.32.84.201,udp,7009,59847,CON,0,0,,,25,1,2011/08/18 15:39:36.418565,2011/08/18 15:39:36.421971,39,63,0.000000,0.000000,0.000000,1,1,60,68,18,26,0.003406,2,128,44,293.599518,0.000000,0.000000,flow=Background-UDP-Established
147.32.86.116,66.9.31.182,udp,19083,11328,CON,0,0,,,1,18,2011/08/18 15:39:36.419265,2011/08/18 15:39:36.538547,127,110,0.000000,0.000000,0.000000,1,1,478,60,436,17,0.119282,2,538,453,8.383494,0.000000,0.000000,flow=Background-UDP-Established
147.32.86.116,82.4.37.237,udp,19083,47417,CON,0,0,,,1,14,2011/08/18 15:39:36.419325,2011/08/18 15:39:36.474551,127,114,0.000000,0.000000,0.000000,1,1,478,60,436,17,0.055226,2,538,453,18.107414,0.000000,0.000000,flow=Background-UDP-Established
147.32.86.116,46.242.69.101,udp,19083,29190,CON,0,0,,,1,15,2011/08/18 15:39:36.419335,2011/08/18 15:39:36.471309,127,113,0.000000,0.000000,0.000000,1,1,82,61,40,19,0.051974,2,143,59,19.240391,0.000000,0.000000,flow=Background-UDP-Established
147.32.86.116,79.22.120.93,udp,19083,5092,CON,0,0,,,1,18,2011/08/18 15:39:36.419344,2011/08/18 15:39:36.484648,127,110,0.000000,0.000000,0.000000,1,1,82,61,40,19,0.065304,2,143,59,15.312997,0.000000,0.000000,flow=Background-UDP-Established
147.32.86.116,79.31.87.11,udp,19083,12609,CON,0,0,,,1,17,2011/08/18 15:39:36.419450,2011/08/18 15:39:36.480849,127,111,0.000000,0.000000,0.000000,1,1,82,61,40,19,0.061399,2,143,59,16.286909,0.000000,0.000000,flow=Background-UDP-Established
94.43.49.43,147.32.84.229,udp,26223,13363,CON,0,0,,,17,1,2011/08/18 15:39:36.429166,2011/08/18 15:39:36.429971,111,127,0.000000,0.000000,0.000000,1,1,75,471,33,429,0.000805,2,546,462,1242.235962,0.000000,0.000000,flow=Background-UDP-Established
85.130.29.176,147.32.86.116,udp,44239,19083,CON,0,0,,,11,1,2011/08/18 15:39:36.433266,2011/08/18 15:39:36.434159,117,127,0.000000,0.000000,0.000000,1,1,72,61,30,19,0.000893,2,133,49,1119.820801,0.000000,0.000000,flow=Background-UDP-Established
147.32.86.122,147.32.1.20,udp,42862,53,CON,0,0,,,1,5,2011/08/18 15:39:36.435297,2011/08/18 15:39:38.484611,63,59,0.000000,0.000000,0.000000,1,1,78,225,36,183,2.049314,2,303,219,0.487968,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
