sHops,TotPkts,TotBytes,TotAppByte,Dur,sTtl,TcpRtt,SynAck,SrcPkts,DstPkts,TotAppByte_1,Rate,SrcRate,DstRate,Label
1,16,1457,385,0.009139,63,0.000339,0.000213,8,8,385,1641.317383,785.634094,784.22583,Normal
2,2,556,472,0.064034,62,0,0,1,1,472,15.616704,0,0,Normal
1,155,102252,92002,50.889988,63,0.03098,0.030638,75,80,92002,3.026135,1.454117,1.553315,Normal
1,138,17472,9912,42.694096,127,0.000633,0.000283,73,65,9912,3.208875,1.686416,1.499046,Normal
2,2,241,157,0.072784,62,0,0,1,1,157,13.739284,0,0,Normal
21,6,366,0,1.367569,107,0,0,3,3,0,3.656123,1.462646,1.462651,Normal
1,17,4136,2994,46.229633,63,0.031054,0.030554,9,8,2994,0.346098,0.173049,0.15152,Normal
2,10,2249,1653,0.010222,126,0.001374,0.001009,6,4,1653,880.453918,489.141052,336.965088,Normal
2,2,455,371,0.360438,126,0,0,1,1,371,2.774402,0,0,Normal
2,12,2676,1962,0.014434,126,0.001255,0.000889,7,5,1962,762.089539,415.685211,733.67572,Normal
1,16,1461,389,0.009313,63,0.000481,0.000263,8,8,389,1610.651733,760.125977,773.480652,Normal
2,9,1539,999,0.327409,126,0.106916,0.106328,5,4,999,24.434271,18.09881,13.569687,Normal
13,1,148,106,0.000117,115,0,0,1,0,106,0,0,0,Normal
1,1,176,114,0,63,0,0,1,0,114,0,0,0,Normal
15,2,134,0,0.000147,113,0,0,1,1,0,6802.721191,0,0,Normal
2,9,2289,1749,0.019074,126,0.001198,0.000841,5,4,1749,419.419098,209.709549,207.957855,Normal
1,10,1381,781,15.071551,127,0.027747,0.027455,6,4,781,0.597152,0.331751,0.19942,Normal
1,10,1352,752,15.071918,127,0.027629,0.027388,6,4,752,0.597137,0.331743,0.199417,Normal
2,3,253,127,5.007535,126,0,0,3,0,127,0.399398,0.399398,0,Normal
2,386360,389124163,372897043,927.648438,126,0,0,129097,257263,372897043,416.49292,139.164886,277.341339,Normal
2,13,1145,599,80.096359,126,0,0,8,5,599,0.14982,0.087395,0.050464,Normal
2,3,253,127,8.006206,126,0,0,3,0,127,0.249806,0.249806,0,Normal
2,4,360,192,163.039398,126,0,0,3,1,192,0.0184,0.012267,0,Normal
2,11,1656,916,9.708669,126,0.481847,0.481324,8,3,916,1.030007,0.721005,2.208903,Normal
2,243,38889,25215,904.610046,126,0,0,151,92,25215,0.267519,0.165861,0.100627,Normal
2,64,7924,3684,540.356201,62,0.015997,0.015597,33,31,3684,0.11659,0.059222,0.055521,Normal
2,2,474,390,0.10518,126,0,0,1,1,390,9.507511,0,0,Normal
14,18,4370,3166,15.416325,50,0.020452,0.000115,11,7,3166,1.102727,0.648663,0.397319,Normal
2,2,474,390,0.053393,126,0,0,1,1,390,18.729048,0,0,Normal
1,341,183063,163989,9.52102,127,0.02483,0.024448,108,233,163989,35.710461,11.238292,24.430647,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
16,1,173,111,0,48,0,0,1,0,111,0,0,0,Normal
15,1,109,67,0.000121,113,0,0,1,0,67,0,0,0,Normal
1,1,137,75,0,63,0,0,1,0,75,0,0,0,Normal
10,9,693,161,0.076681,118,0.036849,0.000336,5,4,161,104.328316,52.270496,39.295307,Normal
2,12,1141,447,6.629415,126,1.630892,1.630413,6,6,447,1.659272,0.857684,1.0002,Normal
10,77,7495,3107,476.217133,118,0.037812,0.000233,30,47,3107,0.159591,0.060897,0.096602,Normal
1,10,1975,1375,0.009644,127,0.001365,0.001157,6,4,1375,933.222717,518.457092,709.723267,Normal
14,1,145,103,0.000128,114,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
1,398,188346,166052,62.454006,127,0.001152,0.000731,158,240,166052,6.356678,2.513887,3.826861,Normal
22,1,109,67,0.000124,106,0,0,1,0,67,0,0,0,Normal
1,1,137,75,0,63,0,0,1,0,75,0,0,0,Normal
1,17,4172,3182,12.968307,127,0.024813,0.024596,9,8,3182,1.233777,0.616889,0.540815,Normal
2,34,20794,18862,17.657146,126,0.00137,0.001043,21,13,18862,1.868932,1.132686,0.74349,Normal
2,29,15862,14206,17.656637,126,0.001181,0.000904,18,11,14206,1.585806,0.962811,0.619766,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
1,16,1457,385,0.008965,63,0.000402,0.000221,8,8,385,1673.173584,796.087769,800.548889,Normal
2,53,6440,4214,926.221375,126,0,0,25,28,4214,0.056142,0.025913,0.029152,Normal
2,10,2311,1715,0.009615,126,0.001018,0.000703,6,4,1715,936.037415,520.020813,347.463501,Normal
15,1,109,67,0.000128,113,0,0,1,0,67,0,0,0,Normal
1,1,137,75,0,63,0,0,1,0,75,0,0,0,Normal
11,226,27540,14756,911.505737,117,0.129409,0.000276,111,115,14756,0.246844,0.120679,0.125112,Normal
2,7,1995,1581,0.036674,126,0.016084,0.015691,5,2,1581,163.603638,109.069092,54.359646,Normal
2,11,2729,2075,0.010433,126,0.002202,0.001806,6,5,2075,958.497131,479.248566,748.923462,Normal
1,39,30828,28616,0.206092,127,0.025522,0.025394,15,24,28616,184.383667,67.930824,127.377953,Normal
14,4,264,0,9.983207,50,0,0,2,2,0,0.300505,0.100168,0.100658,Normal
27,4,436,268,761.56427,101,0,0,4,0,268,0.003939,0.003939,0,Normal
1,4,548,300,761.564148,63,0,0,4,0,300,0.003939,0.003939,0,Normal
1,42,21150,18362,14.675535,63,0.024352,0.024132,21,21,18362,2.793765,1.362812,1.365073,Normal
1,39,18020,15430,78.888138,63,0.024761,0.024515,21,18,15430,0.481695,0.253524,0.215562,Normal
1,67,31194,26744,78.901939,63,0.024483,0.024291,33,34,26744,0.836481,0.405567,0.418378,Normal
1,1019,821225,753943,78.900658,63,0.024425,0.024239,374,645,753943,12.902301,4.727464,8.164987,Normal
1,23,7361,5815,0.341516,63,0.024133,0.023889,11,12,5815,64.418655,29.281206,34.655056,Normal
1,19,6881,5611,0.276349,63,0.02489,0.024682,11,8,5611,65.135025,36.186127,27.834663,Normal
2,11,2561,1815,0.672169,62,0.19298,0.191392,6,5,1815,14.877211,10.398124,8.319865,Normal
2,11,2508,1762,0.63492,62,0.20523,0.203634,6,5,1762,15.750015,11.584854,9.274588,Normal
1,22,7403,5935,0.229441,63,0.024442,0.024231,12,10,5935,91.526794,47.942608,43.898586,Normal
1,23,6951,5417,0.338509,63,0.024039,0.023836,11,12,5417,64.990891,29.541313,34.976597,Normal
1,22,7230,5762,0.340572,63,0.024674,0.024501,11,11,5762,61.660969,29.362368,31.65729,Normal
1,22,6830,5350,0.388629,63,0.024437,0.024231,11,11,5350,54.036114,25.731482,27.464302,Normal
1,86,51772,46080,78.838943,63,0.024262,0.024055,41,45,46080,1.078147,0.507363,0.558271,Normal
1,34,13246,10986,78.854553,63,0.024658,0.024473,16,18,10986,0.418492,0.190224,0.215654,Normal
1,2,400,316,0.000304,63,0,0,1,1,316,3289.473877,0,0,Normal
1,2,400,316,0.0004,63,0,0,1,1,316,2500,0,0,Normal
1,6,412,0,0.018161,63,0.008865,0.008776,4,2,0,275.315216,165.189133,108.08474,Normal
2,31,16376,14612,480.153015,126,0,0,18,13,14612,0.06248,0.035405,0.024992,Normal
1,535,443305,407955,78.602089,63,0.024828,0.024616,208,327,407955,6.793713,2.633518,4.148781,Normal
1,1781,1607132,1487530,204.492798,63,0.02433,0.024119,639,1142,1487530,8.704463,3.119914,5.580322,Normal
1,605,569641,529695,78.573242,63,0.023938,0.023723,184,421,529695,7.687095,2.329037,5.346953,Normal
19,18,1420,378,1.428741,109,0.048592,0.000207,10,8,378,11.898588,6.299253,5.072228,Normal
1,237,214042,198332,78.68306,63,0.024912,0.024723,82,155,198332,2.999375,1.029446,1.95784,Normal
1,9,1791,1251,0.010562,127,0.001225,0.001087,5,4,1251,757.432312,378.716156,759.878479,Normal
19,4,264,0,9.488701,45,0,0,2,2,0,0.316166,0.105389,0.106767,Normal
2,42,3947,1559,881.562866,126,0,0,21,21,1559,0.046508,0.02269,0.02269,Normal
13,1,145,103,0.000156,115,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
12,20,1518,360,5.364943,116,1.098865,0.000239,11,9,360,3.54151,1.863953,1.599267,Normal
2,160,133036,123981,605.339539,126,0.193076,0.192434,64,96,123981,0.262663,0.104074,0.156987,Normal
10,1,145,103,6.1e-05,118,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
22,1,145,103,0.00014,106,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
2,9,1535,999,0.332508,126,0.106268,0.105739,5,4,999,24.059572,17.635363,13.229321,Normal
1,30,14269,12549,116.016319,127,0.024167,0.023905,15,15,12549,0.249965,0.120673,0.120698,Normal
2,3,253,127,17.647289,126,0,0,3,0,127,0.113332,0.113332,0,Normal
2,4,362,194,747.327698,126,0,0,3,1,194,0.004014,0.002676,0,Normal
2,3,253,127,21.986876,126,0,0,3,0,127,0.090963,0.090963,0,Normal
2,3,253,127,21.986877,126,0,0,3,0,127,0.090963,0.090963,0,Normal
2,3,253,127,21.986929,126,0,0,3,0,127,0.090963,0.090963,0,Normal
2,8,616,68,0.224563,126,0.047375,0.046661,5,3,68,31.171654,25.46846,11.242145,Normal
14,61,33965,29939,899.300476,242,0,0,39,22,29939,0.066719,0.042255,0.023356,Normal
13,1,145,103,0.000112,115,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
2,11,1081,447,0.443779,126,0.116137,0.115688,6,5,447,22.533739,14.877897,12.19174,Normal
17,93,13222,7888,890.109741,111,0,0,46,47,7888,0.103358,0.050556,0.051687,Normal
2,39,3919,1705,867.24469,126,0,0,21,18,1705,0.043817,0.023068,0.019608,Normal
1,43,35972,33538,0.233197,127,0.02549,0.025372,16,27,33538,180.105225,64.323296,125.173317,Normal
2,2,464,380,0.112853,126,0,0,1,1,380,8.861085,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,2,474,390,0.441287,126,0,0,1,1,390,2.266099,0,0,Normal
2,2,474,390,0.053063,126,0,0,1,1,390,18.845522,0,0,Normal
2,2,474,390,0.363432,126,0,0,1,1,390,2.751546,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,3,609,483,924.220459,126,0,0,2,1,483,0.002164,0.001082,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,2,464,380,0.368543,126,0,0,1,1,380,2.713387,0,0,Normal
2,36,15985,13593,172.911743,62,0.008059,0.007814,18,18,13593,0.202415,0.098316,0.098321,Normal
18,3,210,151,16.924507,238,0,0,3,0,151,0.118172,0.118172,0,Normal
2,20,4233,3083,59.237732,126,0.024333,0.02393,11,9,3083,0.320742,0.168811,0.135105,Normal
16,9,625,93,0.15611,112,0.078402,0.000285,5,4,93,51.245914,25.6453,19.252365,Normal
2,2,474,390,0.050912,126,0,0,1,1,390,19.641735,0,0,Normal
2,2,464,380,0.05134,126,0,0,1,1,380,19.477991,0,0,Normal
2,1,145,103,0.227139,126,0,0,1,0,103,0,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,27,18478,16680,0.45755,62,0.042475,0.042193,12,15,16680,56.82439,25.737375,33.705944,Normal
16,74,7335,3117,473.682739,112,0.078653,0.000278,29,45,3117,0.154112,0.059111,0.092905,Normal
2,49,16361,13498,243.654068,126,0.008511,0.007943,22,27,13498,0.197001,0.086191,0.106712,Normal
2,57,6822,4428,893.526306,126,0,0,25,32,4428,0.062673,0.026861,0.034695,Normal
2,12,2654,1940,0.014494,126,0.001386,0.001014,7,5,1940,758.934753,413.964386,354.233063,Normal
2,3,294,168,720.937805,126,0,0,3,0,168,0.002774,0.002774,0,Normal
2,3,294,168,720.938293,126,0,0,3,0,168,0.002774,0.002774,0,Normal
21,1,173,111,0,43,0,0,1,0,111,0,0,0,Normal
12,51,6201,4059,918.496582,52,0,0,27,24,4059,0.054437,0.028307,0.025092,Normal
12,3,192,0,0.476918,116,0.000196,0.000196,2,1,0,4.193593,2.096797,0,Normal
1,37,30713,28621,0.309034,127,0.037977,0.037835,13,24,28621,116.492043,38.830681,84.81295,Normal
12,1,109,67,0.000114,116,0,0,1,0,67,0,0,0,Normal
1,1,137,75,0,63,0,0,1,0,75,0,0,0,Normal
2,10,1241,565,0.121924,62,0.038107,0.037834,5,5,565,73.816475,43.716801,47.568081,Normal
2,20,13394,12058,0.180479,62,0.038659,0.038399,8,12,12058,105.275406,47.543369,77.421173,Normal
2,11,4186,3444,0.115143,62,0.03857,0.038448,5,6,3444,86.848526,47.396732,65.193298,Normal
2,28,18669,16805,0.217429,62,0.03889,0.038687,13,15,16805,124.178467,65.426468,78.32518,Normal
2,33,24525,22331,0.219293,62,0.038775,0.038571,14,19,22331,145.923492,70.2528,99.600494,Normal
12,22,2107,589,38.841415,52,0.000273,0.000273,11,11,589,0.54066,0.257457,0.327512,Normal
2,11,3797,3055,0.113072,62,0.038021,0.03779,5,6,3055,88.439224,48.437878,66.416939,Normal
2,11,2864,2122,0.102224,62,0.031976,0.031614,5,6,2122,97.824387,56.924103,70.811501,Normal
2,18,10804,9600,0.147789,62,0.031275,0.030846,8,10,9600,115.028854,62.383587,76.960571,Normal
2,41,31480,28758,0.219379,62,0.031002,0.030796,18,23,28758,182.33287,95.304298,116.659508,Normal
2,21,14400,12998,0.138214,62,0.030469,0.030194,9,12,12998,144.70314,79.212631,101.832993,Normal
2,11,3827,3085,0.098563,62,0.031303,0.031099,5,6,3085,101.457947,59.064129,74.113602,Normal
2,12,4950,4142,0.117316,62,0.033469,0.033249,5,7,4142,93.763855,50.506966,71.371643,Normal
2,27,18714,16916,0.199342,62,0.032267,0.032069,12,15,16916,130.429108,70.195137,83.695518,Normal
2,10,1527,927,142.044205,126,0.002061,0.000976,5,5,927,0.063361,0.02816,0.02816,Normal
2,79,74917,69687,0.314315,62,0.034617,0.034427,28,51,69687,248.158707,95.336624,178.642883,Normal
2,19,10699,9429,0.204607,62,0.034885,0.034645,9,10,9429,87.973534,49.523033,52.953011,Normal
2,18,11412,10208,0.157957,62,0.034328,0.034091,8,10,10208,107.624222,59.451515,72.659164,Normal
24,1,145,103,0.000114,104,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
2,47,11819,9059,574.878723,126,0.200204,0.199629,25,22,9059,0.080017,0.041748,0.036542,Normal
2,14,882,7,900.538513,126,0,0,7,7,7,0.014436,0.006664,0.006664,Normal
20,6,366,0,0.977556,108,0,0,3,3,0,5.114797,2.046325,2.046404,Normal
2,9,1539,999,0.327989,126,0.107171,0.106806,5,4,999,24.391062,18.100611,13.563429,Normal
2,11,3004,2262,0.106969,62,0.031051,0.030863,5,6,2262,93.485031,54.966194,65.697845,Normal
2,10,1436,760,0.106772,62,0.031065,0.030858,5,5,760,84.291763,55.052437,52.6912,Normal
12,7,508,0,16.810617,52,0.000182,0.000182,3,4,0,0.356917,0.118972,0.331226,Normal
2,56,7099,3403,900.106812,62,0,0,36,20,3403,0.061104,0.038884,0.021112,Normal
2,10,1329,653,0.116982,62,0.034491,0.03424,5,5,653,76.934914,48.450787,48.343044,Normal
2,10,1592,916,0.119294,62,0.03442,0.03401,5,5,916,75.443863,48.075768,46.902115,Normal
2,10,1483,807,0.116357,62,0.034191,0.034031,5,5,807,77.34816,48.784653,48.587322,Normal
2,92,85226,79138,0.254982,62,0.034217,0.033975,34,58,79138,356.887939,149.880783,257.91037,Normal
2,10,1547,871,0.119778,62,0.034214,0.034026,5,5,871,75.139008,47.260098,46.646141,Normal
2,10,1515,839,0.118632,62,0.033945,0.03376,5,5,839,75.864861,48.080971,47.129795,Normal
13,13,1982,1108,30.449839,51,0.821931,0.000117,7,6,1108,0.394091,0.197046,0.164205,Normal
2,13,3210,2336,15.670038,62,0.583813,0.583459,8,5,2336,0.765793,0.446712,0.265141,Normal
2,2,263,179,0.374714,126,0,0,1,1,179,2.668702,0,0,Normal
2,2,141,57,0.173329,126,0,0,1,1,57,5.769375,0,0,Normal
2,10,1511,835,0.115152,62,0.035175,0.034918,5,5,835,78.157562,47.800575,49.854176,Normal
2,10,1513,837,0.114969,62,0.035667,0.035465,5,5,837,78.281975,47.916241,50.311935,Normal
2,10,1512,836,0.114165,62,0.036239,0.03605,5,5,836,78.833267,48.452545,51.206554,Normal
2,10,1747,1071,0.11237,62,0.035689,0.035314,5,5,1071,80.092552,49.297512,51.910301,Normal
2,10,2373,1697,0.111532,62,0.035202,0.034998,5,5,1697,80.694328,49.920128,52.264351,Normal
2,10,2209,1613,0.020845,126,0.001383,0.000965,6,4,1613,431.758209,239.865677,153.429138,Normal
2,47,32222,29497,242.631271,126,0.0163,0.015697,17,30,29497,0.189588,0.065948,0.119531,Normal
2,14,2812,1978,0.022081,126,0.001207,0.000816,8,6,1978,588.741455,317.014618,239.555374,Normal
2,10,1397,721,0.104298,62,0.032533,0.032307,5,5,721,86.291199,56.727127,55.562504,Normal
2,41,8977,6553,582.815857,126,0.19366,0.193075,22,19,6553,0.068632,0.036032,0.030895,Normal
2,12,2544,1824,0.012669,126,0.001286,0.000855,7,5,1824,868.261108,473.596985,346.140533,Normal
2,2,556,472,0.074022,126,0,0,1,1,472,13.509497,0,0,Normal
2,26,4673,3089,332.479675,126,0.001123,0.000481,14,12,3089,0.075193,0.0391,0.033085,Normal
27,14,1306,516,2.8084,101,0.468181,9e-05,7,7,516,4.62897,2.136448,2.559527,Normal
2,24,4768,3340,302.572845,126,0.192632,0.192068,13,11,3340,0.076015,0.03966,0.033071,Normal
2,4,510,342,619.10022,126,0,0,2,2,342,0.004846,0.001615,0.001615,Normal
2,24,4887,3459,302.468292,126,0.192634,0.192081,13,11,3459,0.076041,0.039674,0.033082,Normal
2,8,1458,978,13.317714,126,0.144798,0.144219,4,4,978,0.525616,5.298837,0.22773,Normal
2,14,1260,672,795.094299,62,0,0,7,7,672,0.01635,0.007546,0.007546,Normal
2,2,474,390,0.046237,126,0,0,1,1,390,21.627701,0,0,Normal
2,2,474,390,0.062138,126,0,0,1,1,390,16.093212,0,0,Normal
2,2,464,380,0.060281,126,0,0,1,1,380,16.588974,0,0,Normal
2,1,145,103,0.101152,126,0,0,1,0,103,0,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,12,1992,1184,25.239052,62,0.056104,0.055716,7,5,1184,0.435833,0.237727,0.158837,Normal
2,10,2209,1613,0.008923,126,0.001177,0.000843,6,4,1613,1008.629395,560.34967,385.951385,Normal
13,1,173,111,0,51,0,0,1,0,111,0,0,0,Normal
2,13,2694,1920,0.012979,126,0.001271,0.000836,7,6,1920,924.570496,462.285248,420.910858,Normal
1,39,31297,29085,0.206747,127,0.025063,0.024957,15,24,29085,183.79953,67.715614,126.617821,Normal
1,48,12700,9990,0.677991,127,0.001029,0.00084,22,26,9990,69.322456,30.973864,37.496044,Normal
2,14,1091,503,48.083672,126,0,0,8,6,503,0.270362,0.156444,0.277476,Normal
2,3,253,127,28.990543,126,0,0,3,0,127,0.068988,0.068988,0,Normal
2,30910,29712226,28414006,922.60968,126,0,0,10744,20166,28414006,33.501709,11.644144,21.860481,Normal
2,63,7633,4987,660.213196,126,0,0,31,32,4987,0.093909,0.04544,0.04697,Normal
2,1,109,67,0,126,0,0,1,0,67,0,0,0,Normal
2,9,676,68,0.148753,126,0.047571,0.046811,5,4,68,53.780426,39.466026,29.428497,Normal
1,2,134,0,0.013465,63,0,0,1,1,0,74.266617,0,0,Normal
1,19,4719,3449,0.25394,63,0.015831,0.015581,10,9,3449,70.882889,35.441444,33.584801,Normal
2,8,1813,1327,0.119608,126,0.001287,0.00095,5,3,1327,58.524513,33.442577,16.91618,Normal
24,1,62,0,0,104,0,0,1,0,0,0,0,0,Normal
2,11,4689,4041,13.60774,126,0.17972,0.17913,6,5,4041,0.734876,6.728126,0.297872,Normal
2,7,432,0,11.649526,126,0.194778,0.194136,4,3,0,0.515042,0.257521,0.174599,Normal
2,93,22797,16659,904.050476,62,0,0,45,48,16659,0.101764,0.04867,0.051989,Normal
17,6,366,0,1.697359,111,0,0,3,3,0,2.945753,1.178434,1.17843,Normal
1,19,4908,3638,0.218348,63,0.008118,0.007759,10,9,3638,82.43721,41.218605,38.008904,Normal
1,10,1624,1032,0.034664,127,0.005002,0.004884,5,5,1032,259.635345,135.703629,134.318329,Normal
18,8,584,0,11.245759,110,0.000153,0.000153,3,5,0,0.622457,0.177847,0.355694,Normal
14,1,145,103,0.000121,114,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
14,39,8008,5434,906.760681,50,0,0,26,13,5434,0.041907,0.027571,0.013237,Normal
14,53,30500,27530,917.828186,242,0,0,35,18,27530,0.056655,0.037044,0.018525,Normal
2,4,928,760,917.351868,126,0,0,2,2,760,0.00327,0.001091,0.001091,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,3,630,504,916.99231,126,0,0,2,1,504,0.002181,0.001091,0,Normal
2,30,2080,100,855.256409,62,0,0,20,10,100,0.033908,0.022216,0.010524,Normal
1,2,134,0,0.012766,63,0,0,1,1,0,78.333076,0,0,Normal
2,39,5021,2633,580.995605,126,0.001054,0.000515,20,19,2633,0.065405,0.032702,0.030981,Normal
2,30,2700,1440,919.034729,62,0,0,15,15,1440,0.031555,0.015234,0.015234,Normal
9,4,258,0,7.28105,55,0,0,2,2,0,0.412028,0.137343,0.137505,Normal
2,45,14662,12022,581.15918,126,0.192991,0.192453,22,23,12022,0.075711,0.036135,0.037868,Normal
2,9,1539,999,0.32124,126,0.106476,0.105786,5,4,999,24.903498,18.588829,13.924086,Normal
2,8,1570,1094,0.217446,126,0.106404,0.106106,5,3,1094,32.191902,18.395372,18.265341,Normal
19,1,109,67,0.000178,109,0,0,1,0,67,0,0,0,Normal
1,1,137,75,0,63,0,0,1,0,75,0,0,0,Normal
15,66,51166,46810,870.659668,113,0,0,32,34,46810,0.074656,0.035605,0.037912,Normal
13,1,145,103,0.000116,115,0,0,1,0,103,0,0,0,Normal
1,1,173,111,0,63,0,0,1,0,111,0,0,0,Normal
2,68,40326,36335,580.75415,126,0.00111,0.000546,28,40,36335,0.115367,0.046491,0.067154,Normal
2,7,432,0,10.645815,126,0.001101,0.000526,4,3,0,0.563602,0.281801,0.187884,Normal
2,6,372,0,10.644203,126,0.00106,0.000535,4,2,0,0.469739,0.281844,0.093958,Normal
2,39,3923,1535,580.748169,126,0.001283,0.000509,20,19,1535,0.065433,0.032716,0.030995,Normal
17,14,5785,4845,0.377003,47,0.174348,0.000103,7,7,4845,34.482483,15.918539,15.919343,Normal
2,2,133,49,0.06702,126,0,0,1,1,49,14.920919,0,0,Normal
2,10,1021,447,0.426106,126,0.141026,0.140551,6,4,447,21.121504,11.734169,10.524358,Normal
2,14,1431,611,0.105336,126,0.010345,0.010009,8,6,611,123.414597,73.049065,52.451038,Normal
2,6,366,0,1.080187,126,0,0,3,3,0,4.628829,1.977977,1.976249,Normal
2,6,372,0,10.240916,126,0.001318,0.000742,4,2,0,0.488238,0.292943,0.09766,Normal
1,41,31814,29488,0.798672,127,0.025074,0.024958,16,25,29488,50.083138,18.781176,31.024347,Normal
2,2,474,390,0.064543,126,0,0,1,1,390,15.493546,0,0,Normal
2,2,464,380,0.152164,126,0,0,1,1,380,6.571857,0,0,Normal
2,2,464,380,0.196695,126,0,0,1,1,380,5.084013,0,0,Normal
2,2,474,390,0.170392,126,0,0,1,1,390,5.86882,0,0,Normal
2,2,474,390,0.061054,126,0,0,1,1,390,16.378944,0,0,Normal
2,2,474,390,0.429124,126,0,0,1,1,390,2.330329,0,0,Normal
2,2,455,371,27.010767,126,0,0,1,1,371,0.037022,0,0,Normal
2,18,8181,7141,7.115928,126,0.116216,0.115786,9,9,7141,2.389007,1.591756,1.142834,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,2,464,380,0.462647,126,0,0,1,1,380,2.161475,0,0,Normal
2,6,368,0,20.148811,126,0.116287,0.115697,4,2,0,0.248154,0.148892,0.049919,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,2,464,380,0.130172,126,0,0,1,1,380,7.682144,0,0,Normal
2,2,485,401,0.496311,126,0,0,1,1,401,2.014866,0,0,Normal
2,2,474,390,0.056892,126,0,0,1,1,390,17.577164,0,0,Normal
12,94,11187,5893,781.041748,116,0.01383,0.000335,42,52,5893,0.119072,0.052494,0.065297,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,2,474,390,0.215708,126,0,0,1,1,390,4.635897,0,0,Normal
2,10,2249,1653,0.028589,126,0.000989,0.00064,6,4,1653,314.806396,174.892441,108.742928,Normal
2,11,2614,1960,0.049993,126,0.001315,0.000959,6,5,1960,200.028,100.014,175.947922,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
22,87,72631,67701,22.528788,106,0.236729,0.0001,37,50,67701,3.817338,1.597955,2.93272,Normal
19,18,12677,11467,5.747311,109,0.655584,0.000229,7,11,11467,2.957905,1.043966,1.969804,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,2,455,371,0.463669,126,0,0,1,1,371,2.156711,0,0,Normal
2,11,1081,447,0.140346,126,0.03597,0.035552,6,5,447,71.252472,46.764374,38.170124,Normal
2,6,366,0,1.033845,126,0,0,3,3,0,4.836315,1.966445,1.977154,Normal
NaN,6,364,0,0.00042,NaN,0,0,0,6,0,11904.761719,0,11904.761719,Normal
2,13,1201,447,0.251896,126,0.063085,0.062667,7,6,447,47.63871,31.704597,26.423012,Normal
2,37,4484,2288,579.419189,126,0.118047,0.117475,20,17,2288,0.062131,0.032791,0.027619,Normal
2,13,1741,956,69.273048,126,0.121072,0.120544,7,6,956,0.173228,0.086765,0.072304,Normal
2,1,145,103,0,126,0,0,1,0,103,0,0,0,Normal
2,33,13239,11325,579.303345,126,0.1041,0.103343,23,10,11325,0.055239,0.037977,0.015539,Normal
15,34,17324,15080,454.078888,241,0,0,23,11,15080,0.072675,0.04845,0.022032,Normal
